,min,diff
2345,2345,0.428481604615385
2346,2346,0.6007692307692309
2347,2347,0.6146153846153837
2348,2348,0.6530769230769167
2349,2349,0.6769230769230745
2350,2350,0.6984615384615296
2351,2351,0.5715384615384593
2352,2352,0.5923076923076849
2353,2353,0.7507692307692366
2354,2354,0.731538461538463
2355,2355,0.5730769230769113
2356,2356,0.6030769230769124
2357,2357,0.646153846153851
2358,2358,0.5107692307692346
2359,2359,0.8138461538461428
2360,2360,0.6707692307692312
2361,2361,0.6746153846153788
2362,2362,0.8515384615384534
2363,2363,0.8838461538461502
2364,2364,0.8920656869230754
2365,2365,0.8974503023076963
2366,2366,0.9012964561538439
2367,2367,0.9051426099999986
2368,2368,0.9074503023076943
2369,2369,0.9328349176923112
2370,2370,1.0561538461538404
2371,2371,1.0946153846153877
2372,2372,1.1176923076923018
2373,2373,0.9484615384615367
2374,2374,0.9769230769230646
2375,2375,1.0484615384615381
2376,2376,1.0853846153846192
2377,2377,1.1238461538461593
2378,2378,1.1415384615384596
2379,2379,1.1715384615384608
2380,2380,1.3392307692307668
2381,2381,1.3361538461538416
2382,2382,1.4892307692307654
2383,2383,1.5046153846153842
2384,2384,1.5076923076923094
2385,2385,1.525384615384617
2386,2386,1.5176923076923075
2387,2387,1.4784615384615165
2388,2388,1.4523076923076914
2389,2389,1.4399999999999977
2390,2390,1.4276923076923111
2391,2391,1.4369230769230725
2392,2392,1.4253846153846155
2393,2393,1.4207692307692312
2394,2394,1.4115384615384698
2395,2395,1.3869230769230754
2396,2396,1.3753846153846112
2397,2397,1.0499999999999972
2398,2398,1.0492307692307605
2399,2399,0.8823076923076911
2400,2400,0.9861538461538331
2401,2401,0.9569230769230685
2402,2402,0.9299999999999997
2403,2403,0.8999999999999915
2404,2404,0.8830769230769135
2405,2405,0.8776923076922998
2406,2406,1.0323076923076968
2407,2407,1.0330769230769334
2408,2408,1.0307692307692378
2409,2409,1.0276923076923126
2410,2410,1.0292307692307716
2411,2411,1.0184615384615299
2412,2412,1.1215384615384565
2413,2413,1.0576923076922995
2414,2414,1.073846153846148
2415,2415,0.9199999999999946
2416,2416,0.936153846153843
2417,2417,1.0700000000000074
2418,2418,0.8669230769230865
2419,2419,0.7176923076923032
2420,2420,0.6230769230769297
2421,2421,0.5215384615384551
2422,2422,0.8284615384615392
2423,2423,0.7823076923076968
2424,2424,0.8769230769230703
2425,2425,0.8215384615384451
2426,2426,0.7446153846153862
2427,2427,0.7007692307692324
2428,2428,0.6569230769230785
2429,2429,0.6361538461538458
2430,2430,0.64769230769231
2431,2431,0.6599999999999966
2432,2432,0.6800000000000068
2433,2433,0.710000000000008
2434,2434,0.7253846153846197
2435,2435,0.7515384615384662
2436,2436,0.7753846153846098
2437,2437,0.783846153846163
2438,2438,0.7723076923076917
2439,2439,0.7561538461538575
2440,2440,0.7523076923076886
2441,2441,0.7638461538461598
2442,2442,0.786923076923074
2443,2443,0.8015384615384633
2444,2444,0.8030769230769153
2445,2445,0.779999999999994
2446,2446,0.7899999999999991
2447,2447,0.7992307692307605
2448,2448,0.8230769230769255
2449,2449,0.6992300938461611
2450,2450,0.7030762476923087
2451,2451,0.7138454784615362
2452,2452,0.6969224015384583
2453,2453,0.6823070169230689
2454,2454,0.6699993246153753
2455,2455,0.7684615384615299
2456,2456,0.7676923076923217
2457,2457,0.6053846153846152
2458,2458,0.5907692307692258
2459,2459,0.5823076923076869
2460,2460,0.5546153846153956
2461,2461,0.5315384615384673
2462,2462,0.5392307692307767
2463,2463,0.5361538461538515
2464,2464,0.5453846153846058
2465,2465,0.7630769230769161
2466,2466,0.8261538461538436
2467,2467,0.8569230769230742
2468,2468,0.8630769230769317
2469,2469,0.8523076923076829
2470,2470,0.6715384615384679
2471,2471,0.6769230769230816
2472,2472,0.6907692307692344
2473,2473,0.6815384615384588
2474,2474,0.7000000000000028
2475,2475,0.6907692307692201
2476,2476,0.8315384615384716
2477,2477,0.8107692307692247
2478,2478,0.7784615384615492
2479,2479,0.7561538461538504
2480,2480,0.741538461538461
2481,2481,0.7269230769230717
2482,2482,0.7423076923076906
2483,2483,0.7430769230769272
2484,2484,0.7384615384615358
2485,2485,0.7546153846153842
2486,2486,0.7915384615384653
2487,2487,0.8130769230769275
2488,2488,0.813846153846157
2489,2489,0.8015384615384633
2490,2490,0.7946153846153834
2491,2491,0.805384615384618
2492,2492,0.8215384615384593
2493,2493,0.8269230769230802
2494,2494,0.8361538461538416
2495,2495,0.8553846153846294
2496,2496,0.8576923076923109
2497,2497,0.8569230769230742
2498,2498,0.8715384615384636
2499,2499,0.8815384615384616
2500,2500,0.8807692307692321
2501,2501,0.890769230769223
2502,2502,0.8938461538461553
2503,2503,0.9192307692307722
2504,2504,0.9338461538461615
2505,2505,0.916153846153847
2506,2506,0.8961538461538368
2507,2507,0.8753846153846183
2508,2508,0.8746153846153817
2509,2509,0.8992307692307691
2510,2510,0.9023076923076943
2511,2511,0.8838461538461644
2512,2512,0.8784615384615364
2513,2513,0.8846153846153726
2514,2514,0.906153846153849
2515,2515,0.9369230769230725
2516,2516,0.95461538461538
2517,2517,0.9661538461538512
2518,2518,0.9746153846153831
2519,2519,1.0007692307692224
2520,2520,0.9999999999999929
2521,2521,0.9938461538461496
2522,2522,1.0138461538461527
2523,2523,0.9999999999999929
2524,2524,0.981538461538463
2525,2525,0.9646153846153851
2526,2526,0.9676923076923103
2527,2527,0.9799999999999969
2528,2528,0.9769230769230788
2529,2529,0.9638461538461485
2530,2530,0.9538461538461647
2531,2531,0.9638461538461627
2532,2532,0.9861538461538473
2533,2533,0.9930769230769201
2534,2534,0.9930769230769201
2535,2535,0.9899999999999949
2536,2536,1.0215384615384622
2537,2537,1.0630769230769275
2538,2538,1.0830769230769306
2539,2539,1.1099999999999994
2540,2540,1.1138461538461542
2541,2541,1.1076923076923109
2542,2542,1.1253846153846183
2543,2543,0.9784615384615378
2544,2544,1.149230769230769
2545,2545,1.1553846153846266
2546,2546,1.1592307692307813
2547,2547,1.1676923076923131
2548,2548,1.1807692307692221
2549,2549,0.8861538461538387
2550,2550,0.8969230769230734
2551,2551,0.9100000000000037
2552,2552,0.9353846153846135
2553,2553,0.9423076923076934
2554,2554,0.9576923076923052
2555,2555,0.7923076923076948
2556,2556,0.9400000000000048
2557,2557,0.9546153846153942
2558,2558,1.1261538461538478
2559,2559,1.1438461538461553
2560,2560,1.1315384615384474
2561,2561,1.1253846153846183
2562,2562,1.1115384615384656
2563,2563,1.2307692307692406
2564,2564,1.1853846153846206
2565,2565,1.149230769230769
2566,2566,1.1184615384615384
2567,2567,1.1015384615384747
2568,2568,1.0584615384615432
2569,2569,0.9899999999999949
2570,2570,0.9023076923076943
2571,2571,0.8015384615384562
2572,2572,0.6915384615384639
2573,2573,0.6046153846153857
2574,2574,0.5569230769230771
2575,2575,0.5076923076923023
2576,2576,0.4707692307692284
2577,2577,0.4492307692307662
2578,2578,0.43769230769230205
2579,2579,0.41810471076923506
2580,2580,0.4319508646153736
2581,2581,0.4411816338461563
2582,2582,0.46348932615384797
2583,2583,0.3392307692307668
2584,2584,0.3676923076923089
2585,2585,0.35692307692307423
2586,2586,0.34384615384616524
2587,2587,0.2915384615384582
2588,2588,0.2469230769230748
2589,2589,0.1792307692307773
2590,2590,0.10615384615385892
2591,2591,0.07000000000000028
2592,2592,0.05230769230769994
2593,2593,0.022307692307691696
2594,2594,-0.010769230769227534
2595,2595,-0.023076923076928324
2596,2596,7.105427357601002e-15
2597,2597,0.014615384615382254
2598,2598,0.022307692307691696
2599,2599,0.03615384615384443
2600,2600,0.059230769230765645
2601,2601,0.10538461538461519
2602,2602,0.09692307692306912
2603,2603,0.24769230769230433
2604,2604,0.2530769230769252
2605,2605,0.24230769230769056
2606,2606,-0.08153846153845734
2607,2607,-0.11461538461539078
2608,2608,0.018461538461551186
2609,2609,0.019230769230766498
2610,2610,0.16923076923077218
2611,2611,0.2023076923076914
2612,2612,0.24153846153846814
2613,2613,0.23923076923077247
2614,2614,0.19461538461537486
2615,2615,0.016153846153848406
2616,2616,-0.025384615384609788
2617,2617,-0.09000000000001052
2618,2618,-0.10000000000000142
2619,2619,0.07769230769230262
2620,2620,0.09384615384615103
2621,2621,0.11384615384616126
2622,2622,0.11692307692307935
2623,2623,0.11999999999999034
2624,2624,0.13230769230769113
2625,2625,0.1730769230769269
2626,2626,0.19692307692307764
2627,2627,0.19769230769232138
2628,2628,0.22538461538461974
2629,2629,0.2669230769230708
2630,2630,0.2600000000000051
2631,2631,0.2761538461538393
2632,2632,0.268461538461537
2633,2633,0.2338461538461587
2634,2634,0.2084615384615418
2635,2635,0.357737153846152
2636,2636,0.3985063846153878
2637,2637,0.4531217692307763
2638,2638,0.4238461538461564
2639,2639,0.42461538461538595
2640,2640,0.4453846153846186
2641,2641,0.464615384615378
2642,2642,0.4615384615384599
2643,2643,0.43076923076924345
2644,2644,0.4030769230769238
2645,2645,0.38999999999999346
2646,2646,0.3584615384615404
2647,2647,0.35230769230769
2648,2648,0.35692307692308134
2649,2649,0.4007692307692281
2650,2650,0.41461538461538794
2651,2651,0.4076923076923009
2652,2652,0.3807692307692392
2653,2653,0.37307692307692975
2654,2654,0.35769230769231086
2655,2655,0.36000000000000654
2656,2656,0.36999999999999744
2657,2657,0.3807692307692392
2658,2658,0.39307692307691866
2659,2659,0.3984615384615324
2660,2660,0.3876923076923049
2661,2661,0.37076923076922697
2662,2662,0.36076923076923606
2663,2663,0.3230769230769326
2664,2664,0.3046153846153814
2665,2665,0.2915384615384653
2666,2666,0.2084615384615418
2667,2667,-0.07478802230768622
2668,2668,-0.1534792676923047
2669,2669,0.11290428538462294
2670,2670,0.11905813153847333
2671,2671,0.13828890076922562
2672,2672,0.1567504392307768
2673,2673,0.35461538461538566
2674,2674,0.36000000000001364
2675,2675,0.339230769230781
2676,2676,0.3653846153846132
2677,2677,0.34076923076922583
2678,2678,0.0477123738461529
2679,2679,0.39923076923076906
2680,2680,0.41230769230769226
2681,2681,0.400769230769221
2682,2682,0.42153846153846075
2683,2683,0.3746153846153888
2684,2684,0.36692307692308646
2685,2685,0.36076923076922895
2686,2686,0.37076923076922697
2687,2687,0.35153846153846047
2688,2688,0.34769230769231285
2689,2689,0.3792307692307588
2690,2690,0.39846153846154664
2691,2691,0.39923076923077616
2692,2692,0.36692307692307224
2693,2693,0.3269230769230802
2694,2694,0.268461538461537
2695,2695,0.1761538461538521
2696,2696,0.15230769230769425
2697,2697,0.09076923076923293
2698,2698,0.08461538461536833
2699,2699,0.10307692307691241
2700,2700,0.0930769230769144
2701,2701,0.22307692307691696
2702,2702,0.17999999999999972
2703,2703,0.1446153846153777
2704,2704,0.11538461538460609
2705,2705,0.073846153846155
2706,2706,0.025384615384609788
2707,2707,0.00999999999999801
2708,2708,0.005384615384620872
2709,2709,-0.01615384615385551
2710,2710,-0.06692307692308219
2711,2711,-0.08307692307692349
2712,2712,-0.0961538461538467
2713,2713,-0.09538461538461007
2714,2714,-0.06538461538460894
2715,2715,-0.12307692307691553
2716,2716,-0.12307692307691553
2717,2717,-0.12692307692307025
2718,2718,-0.13307692307692065
2719,2719,-0.13230769230769113
2720,2720,-0.12769230769230688
2721,2721,-0.10692307692308134
2722,2722,-0.061538461538468425
2723,2723,-0.04307692307691724
2724,2724,-0.05692307692306997
2725,2725,-0.056923076923077076
2726,2726,-0.03384615384616296
2727,2727,-0.018461538461536975
2728,2728,0.0023076923076956746
2729,2729,0.026923076923083045
2730,2730,0.014615384615382254
2731,2731,-0.026153846153846416
2732,2732,-0.03384615384615586
2733,2733,-0.023076923076914113
2734,2734,-0.013076923076923208
2735,2735,0.007692307692309441
2736,2736,-0.025384615384616893
2737,2737,-0.0700000000000145
2738,2738,-0.12076923076923407
2739,2739,-0.12307692307692264
2740,2740,-0.10538461538461519
2741,2741,-0.05307692307692946
2742,2742,-0.0023076923076814637
2743,2743,0.001538461538459046
2744,2744,0.016153846153834195
2745,2745,0.04923076923077474
2746,2746,0.14000000000000057
2747,2747,0.2369230769230697
2748,2748,0.2692307692307736
2749,2749,0.28000000000000114
2750,2750,0.3276923076923097
2751,2751,0.4007692307692281
2752,2752,0.44076923076923435
2753,2753,0.44692307692307764
2754,2754,0.4230769230769269
2755,2755,0.4384615384615387
2756,2756,0.5315384615384602
2757,2757,0.5961538461538467
2758,2758,0.6299999999999955
2759,2759,0.667692307692306
2760,2760,0.6730769230769127
2761,2761,0.6923076923077005
2762,2762,0.7407692307692386
2763,2763,0.756923076923087
2764,2764,0.7546153846153771
2765,2765,0.7915384615384653
2766,2766,0.8307692307692349
2767,2767,0.8461538461538396
2768,2768,0.8669230769230793
2769,2769,0.9130769230769289
2770,2770,0.9907692307692315
2771,2771,1.0246153846153803
2772,2772,1.0623076923076837
2773,2773,1.1099999999999923
2774,2774,1.1630769230769147
2775,2775,1.2299999999999969
2776,2776,1.2623076923076937
2777,2777,1.2346153846153811
2778,2778,1.1807692307692363
2779,2779,1.1292307692307588
2780,2780,1.0730769230769184
2781,2781,1.0315384615384602
2782,2782,1.0330769230769334
2783,2783,1.0230769230769141
2784,2784,1.0107692307692275
2785,2785,1.0146153846153965
2786,2786,1.0046153846153771
2787,2787,0.95461538461538
2788,2788,0.9284615384615336
2789,2789,0.9069230769230856
2790,2790,0.867692307692316
2791,2791,0.8269230769230802
2792,2792,0.8284615384615392
2793,2793,0.8307692307692207
2794,2794,0.8161538461538527
2795,2795,0.80692307692307
2796,2796,0.7876923076923035
2797,2797,0.7692307692307736
2798,2798,0.7269230769230717
2799,2799,0.5430769230769172
2800,2800,0.5138461538461527
2801,2801,0.45461538461538
2802,2802,0.5569230769230629
2803,2803,0.5223076923076917
2804,2804,0.4784615384615307
2805,2805,0.44999999999999574
2806,2806,0.40538461538461945
2807,2807,0.36384615384615415
2808,2808,0.35076923076923094
2809,2809,0.39000000000000057
2810,2810,0.4384615384615316
2811,2811,0.43769230769230916
2812,2812,0.4353846153846206
2813,2813,0.40538461538461235
2814,2814,0.37692307692307736
2815,2815,0.35461538461538566
2816,2816,0.2915384615384582
2817,2817,0.26076923076922753
2818,2818,0.2407692307692315
2819,2819,0.2176923076923032
2820,2820,0.19615384615384102
2821,2821,0.20307692307690672
2822,2822,0.24153846153845393
2823,2823,0.24846153846153385
2824,2824,0.2599999999999909
2825,2825,0.24846153846154095
2826,2826,0.2438461538461425
2827,2827,0.26769230769231456
2828,2828,0.29999999999999716
2829,2829,0.3038461538461519
2830,2830,0.31923076923077076
2831,2831,0.3300000000000054
2832,2832,0.3584615384615404
2833,2833,0.3907692307692301
2834,2834,0.40923076923075996
2835,2835,0.4169230769230765
2836,2836,0.4392307692307682
2837,2837,0.4553846153846166
2838,2838,0.46692307692307367
2839,2839,0.4746153846153902
2840,2840,0.4838461538461516
2841,2841,0.5030769230769323
2842,2842,0.5146153846153751
2843,2843,0.5230769230769212
2844,2844,0.5453846153846129
2845,2845,0.5646153846153865
2846,2846,0.6384615384615344
2847,2847,0.6815384615384801
2848,2848,0.7015384615384619
2849,2849,0.7061538461538603
2850,2850,0.7084615384615489
2851,2851,0.7023076923076985
2852,2852,0.7007692307692324
2853,2853,0.7361538461538402
2854,2854,0.7623076923076795
2855,2855,0.7638461538461456
2856,2856,0.7546153846153771
2857,2857,0.7669230769230779
2858,2858,0.8176923076923046
2859,2859,0.8392307692307739
2860,2860,0.8346153846153825
2861,2861,0.8469230769230691
2862,2862,0.8369230769230711
2863,2863,0.808461538461529
2864,2864,0.7907692307692358
2865,2865,0.7930769230769243
2866,2866,0.8492307692307648
2867,2867,0.8738461538461522
2868,2868,0.842307692307692
2869,2869,0.7946153846153763
2870,2870,0.7492307692307705
2871,2871,0.7007692307692324
2872,2872,0.6907692307692272
2873,2873,0.7500000000000071
2874,2874,0.7684615384615299
2875,2875,0.741538461538461
2876,2876,0.7246153846153831
2877,2877,0.7092307692307713
2878,2878,0.6907692307692201
2879,2879,0.6784615384615407
2880,2880,0.6953846153846115
2881,2881,0.6984615384615438
2882,2882,0.7253846153846126
2883,2883,0.706153846153839
2884,2884,0.7000000000000028
2885,2885,0.6930769230769229
2886,2886,0.6930769230769158
2887,2887,0.650769230769221
2888,2888,0.6438461538461482
2889,2889,0.649230769230762
2890,2890,0.6061538461538447
2891,2891,0.5815384615384573
2892,2892,0.5853846153846192
2893,2893,0.548461538461531
2894,2894,0.5153846153846118
2895,2895,0.5169230769230708
2896,2896,0.5584615384615432
2897,2897,0.562307692307698
2898,2898,0.5476923076923086
2899,2899,0.5292307692307645
2900,2900,0.5399999999999991
2901,2901,0.5661538461538456
2902,2902,0.573846153846155
2903,2903,0.5769230769230802
2904,2904,0.5746153846153916
2905,2905,0.5661538461538527
2906,2906,0.5100000000000122
2907,2907,0.49769230769231143
2908,2908,0.5092307692307756
2909,2909,0.5469230769230862
2910,2910,0.5646153846153865
2911,2911,0.5376923076923035
2912,2912,0.48538461538461064
2913,2913,0.4646153846153851
2914,2914,0.474615384615376
2915,2915,0.5223076923077059
2916,2916,0.5276923076923055
2917,2917,0.5307692307692236
2918,2918,0.5238461538461507
2919,2919,0.5369230769230668
2920,2920,0.5899999999999892
2921,2921,0.6146153846153837
2922,2922,0.6523076923076871
2923,2923,0.674615384615393
2924,2924,0.6146153846153766
2925,2925,0.5915384615384625
2926,2926,0.6030769230769124
2927,2927,0.583846153846153
2928,2928,0.5600000000000094
2929,2929,0.5523076923076928
2930,2930,0.5592307692307728
2931,2931,0.5091660192307685
2932,2932,0.4414737115384568
2933,2933,0.3768583269230703
2934,2934,0.2853846153846149
2935,2935,0.21692307692308077
2936,2936,0.17846153846152646
2937,2937,0.19692307692308475
2938,2938,0.19224294230769345
2939,2939,0.19993525000001
2940,2940,0.19224294230770056
2941,2941,0.21378140384614852
2942,2942,0.2837814038461488
2943,2943,0.2899352499999992
2944,2944,0.3053198653846252
2945,2945,0.3660890961538428
2946,2946,0.37762755769231404
2947,2947,0.3676923076923089
2948,2948,0.35769230769230376
2949,2949,0.3684615384615313
2950,2950,0.3453846153846243
2951,2951,0.2469230769230677
2952,2952,0.16538461538461746
2953,2953,0.11384615384614705
2954,2954,0.12076923076922697
2955,2955,0.14615384615383675
2956,2956,0.14230769230769624
2957,2957,0.12384615384614506
2958,2958,0.021538461538462172
2959,2959,-0.020000000000003126
2960,2960,-0.011538461538471267
2961,2961,0.017692307692307452
2962,2962,0.05692307692306997
2963,2963,0.10384615384615614
2964,2964,0.14384615384614818
2965,2965,0.14846153846153953
2966,2966,0.1315384615384616
2967,2967,0.1061538461538376
2968,2968,0.08461538461538254
2969,2969,0.13923076923077105
2970,2970,0.14615384615384386
2971,2971,0.11153846153844427
2972,2972,0.10846153846154039
2973,2973,0.14153846153847383
2974,2974,0.15461538461538993
2975,2975,0.1600000000000037
2976,2976,0.12461538461538169
2977,2977,0.09769230769229864
2978,2978,0.12538461538461831
2979,2979,0.1415384615384525
2980,2980,0.09846153846154237
2981,2981,0.08461538461538964
2982,2982,-0.003076923076932303
2983,2983,0.044615384615390496
2984,2984,0.018461538461536975
2985,2985,-0.005384615384620872
2986,2986,-0.02615384615383931
2987,2987,0.07461538461537742
2988,2988,0.08153846153845734
2989,2989,0.07307692307691838
2990,2990,0.015384615384618883
2991,2991,0.02307692307692122
2992,2992,0.06461538461537941
2993,2993,0.07923076923076877
2994,2994,0.08307692307691639
2995,2995,0.06307692307693458
2996,2996,0.06692307692308219
2997,2997,0.08307692307692349
2998,2998,0.09230769230769909
2999,2999,0.10076923076923094
3000,3000,0.1184615384615455
3001,3001,0.08153846153846445
3002,3002,0.0800000000000054
3003,3003,0.12923076923076593
3004,3004,0.11692307692307935
3005,3005,0.06461538461537941
3006,3006,0.07076923076925112
3007,3007,0.06769230769231882
3008,3008,0.06307692307692037
3009,3009,0.05153846153846331
3010,3010,0.02999999999999403
3011,3011,0.06461538461538652
3012,3012,0.10538461538461519
3013,3013,0.03999999999999204
3014,3014,0.10615384615385182
3015,3015,0.10615384615385182
3016,3016,0.10307692307691951
3017,3017,0.07615384615385068
3018,3018,0.0576923076923066
3019,3019,0.04384615384616097
3020,3020,0.06461538461537941
3021,3021,0.12923076923077303
3022,3022,0.24461538461538623
3023,3023,0.3015384615384633
3024,3024,0.29615384615384954
3025,3025,0.26384615384615273
3026,3026,0.20615384615383903
3027,3027,0.14076923076922299
3028,3028,0.11000000000000654
3029,3029,0.14461538461539192
3030,3030,0.1569230769230785
3031,3031,0.1353846153846021
3032,3032,0.15846153846153044
3033,3033,0.2015384615384619
3034,3034,0.22384615384615358
3035,3035,0.2530769230769181
3036,3036,0.21076923076923038
3037,3037,0.31615384615383846
3038,3038,0.3815384615384616
3039,3039,0.343846153846151
3040,3040,0.22999999999999687
3041,3041,0.15923076923075996
3042,3042,0.16923076923077218
3043,3043,0.1861538461538501
3044,3044,0.2146153846153851
3045,3045,0.25230769230768857
3046,3046,0.28999999999999204
3047,3047,0.3338461538461601
3048,3048,0.377692307692314
3049,3049,0.3853846153846163
3050,3050,0.36000000000000654
3051,3051,0.33769230769230774
3052,3052,0.3400000000000034
3053,3053,0.2538461538461476
3054,3054,0.13384615384614307
3055,3055,0.14923076923076906
3056,3056,0.25230769230768857
3057,3057,0.28615384615385153
3058,3058,0.2923076923076877
3059,3059,0.29000000000000625
3060,3060,0.224615384615376
3061,3061,0.2569230769230657
3062,3062,0.24538461538461576
3063,3063,0.22692307692307168
3064,3064,0.240000000000002
3065,3065,0.2407692307692315
3066,3066,0.2569230769230799
3067,3067,0.2407692307692244
3068,3068,0.23538461538461064
3069,3069,0.26461538461538225
3070,3070,0.28000000000000114
3071,3071,0.26384615384615273
3072,3072,0.22384615384615358
3073,3073,0.22846153846153072
3074,3074,0.23615384615385437
3075,3075,0.22000000000000597
3076,3076,0.1892307692307682
3077,3077,0.17999999999999972
3078,3078,0.2538461538461618
3079,3079,0.36384615384616126
3080,3080,0.40846153846153754
3081,3081,0.42230769230768317
3082,3082,0.43076923076922213
3083,3083,0.38692307692307537
3084,3084,0.3846153846153868
3085,3085,0.4107692307692332
3086,3086,0.41846153846153555
3087,3087,0.4046153846153757
3088,3088,0.41538461538461036
3089,3089,0.37076923076921986
3090,3090,0.34153846153846246
3091,3091,0.380769230769225
3092,3092,0.3746153846153817
3093,3093,0.31615384615385267
3094,3094,0.29384615384615387
3095,3095,0.2623076923077008
3096,3096,0.26461538461538225
3097,3097,0.27769230769231257
3098,3098,0.3046153846153814
3099,3099,0.343846153846151
3100,3100,0.3500000000000085
3101,3101,0.316923076923068
3102,3102,0.3107692307692247
3103,3103,0.29923076923077474
3104,3104,0.22230769230768743
3105,3105,0.22153846153846501
3106,3106,0.2499999999999929
3107,3107,0.27384615384615785
3108,3108,0.2307692307692264
3109,3109,0.20769230769229807
3110,3110,0.2207692307692284
3111,3111,0.25153846153845905
3112,3112,0.275384615384624
3113,3113,0.35769230769230376
3114,3114,0.3999999999999915
3115,3115,0.3915384615384596
3116,3116,0.3299999999999841
3117,3117,0.22153846153847212
3118,3118,0.2307692307692406
3119,3119,0.2507692307692295
3120,3120,0.26461538461538936
3121,3121,0.2630769230769161
3122,3122,0.24846153846154095
3123,3123,0.17769230769230404
3124,3124,0.12923076923077303
3125,3125,0.08923076923076678
3126,3126,0.09923076923076479
3127,3127,0.11615384615385693
3128,3128,0.11615384615384983
3129,3129,0.12615384615384784
3130,3130,0.14769230769231
3131,3131,0.16846153846153555
3132,3132,0.17692307692308873
3133,3133,0.17230769230769738
3134,3134,0.20307692307692804
3135,3135,0.16461538461539504
3136,3136,0.49363573000000116
3137,3137,0.16515490846152403
3138,3138,0.07823183153846003
3139,3139,0.3051741915384554
3140,3140,-0.08561432230769128
3141,3141,-0.16561432230769668
3142,3142,-0.12076923076922697
3143,3143,-0.0161538461538413
3144,3144,0.05384615384615188
3145,3145,0.03615384615384443
3146,3146,0.02769230769229125
3147,3147,0.07615384615385778
3148,3148,0.1215384615384636
3149,3149,0.11307692307692463
3150,3150,0.11307692307693884
3151,3151,0.09076923076923293
3152,3152,0.06461538461537941
3153,3153,0.057692307692299494
3154,3154,0.06923076923077076
3155,3155,0.14307692307691866
3156,3156,0.2407692307692315
3157,3157,0.25
3158,3158,0.23000000000001108
3159,3159,0.23307692307692207
3160,3160,0.24230769230769056
3161,3161,0.265384615384626
3162,3162,0.31307692307692747
3163,3163,0.3200000000000145
3164,3164,0.2861538461538444
3165,3165,0.25153846153846615
3166,3166,0.24153846153846814
3167,3167,0.2146153846153993
3168,3168,0.18769230769230205
3169,3169,0.15615384615384897
3170,3170,0.1376923076923049
3171,3171,0.12615384615382652
3172,3172,0.12692307692308447
3173,3173,0.0992307692307719
3174,3174,0.07769230769230973
3175,3175,0.03999999999999915
3176,3176,0.0161538461538413
3177,3177,0.01846153846154408
3178,3178,0.026153846153846416
3179,3179,0.028461538461534985
3180,3180,0.073846153846155
3181,3181,0.11384615384615415
3182,3182,0.13076923076922498
3183,3183,0.10307692307691241
3184,3184,0.13615384615384585
3185,3185,0.15153846153846473
3186,3186,0.14000000000000767
3187,3187,0.14538461538462144
3188,3188,0.18153846153846587
3189,3189,0.22307692307692406
3190,3190,0.23846153846153584
3191,3191,0.25769230769230234
3192,3192,0.2730769230769212
3193,3193,0.288461538461533
3194,3194,0.30307692307692236
3195,3195,0.27692307692306883
3196,3196,0.24538461538462997
3197,3197,0.22307692307693117
3198,3198,0.03692307692307395
3199,3199,0.13923076923077105
3200,3200,0.1730769230769127
3201,3201,0.13538461538462343
3202,3202,0.09230769230769198
3203,3203,0.07230769230770306
3204,3204,0.08923076923076678
3205,3205,0.0961538461538396
3206,3206,0.11999999999999744
3207,3207,0.11769230769230177
3208,3208,0.07307692307692548
3209,3209,0.08538461538461206
3210,3210,0.08461538461538964
3211,3211,0.05615384615384755
3212,3212,0.019999999999988916
3213,3213,-0.013846153846152731
3214,3214,-0.003076923076932303
3215,3215,0.011538461538464162
3216,3216,0.03769230769231058
3217,3217,0.07076923076922981
3218,3218,0.12076923076923407
3219,3219,0.1569230769230714
3220,3220,0.17461538461538595
3221,3221,0.15538461538461945
3222,3222,0.08461538461538254
3223,3223,0.03692307692307395
3224,3224,0.03076923076923066
3225,3225,0.05846153846154323
3226,3226,0.02615384615385352
3227,3227,0.0030769230769251976
3228,3228,0.09769230769230575
3229,3229,0.16461538461538794
3230,3230,0.14538461538461434
3231,3231,0.09923076923076479
3232,3232,0.1123076923076951
3233,3233,0.14846153846153243
3234,3234,0.1284615384615293
3235,3235,0.0992307692307719
3236,3236,0.08769230769230063
3237,3237,0.10769230769231797
3238,3238,0.16615384615383988
3239,3239,0.12923076923077303
3240,3240,0.08923076923075968
3241,3241,0.11615384615384983
3242,3242,0.10153846153846047
3243,3243,0.05538461538460382
3244,3244,0.04153846153845819
3245,3245,0.03999999999999204
3246,3246,0.03384615384615586
3247,3247,-0.01846153846152987
3248,3248,-0.021538461538455067
3249,3249,0.001538461538459046
3250,3250,0.026923076923083045
3251,3251,0.22850638461537898
3252,3252,0.02461538461538737
3253,3253,0.063846153846157
3254,3254,0.05846153846153612
3255,3255,0.050769230769233786
3256,3256,0.11615384615384983
3257,3257,0.10461538461537856
3258,3258,0.10153846153846757
3259,3259,0.12230769230769312
3260,3260,0.12999999999999545
3261,3261,0.16076923076924032
3262,3262,0.16076923076923322
3263,3263,0.12461538461538879
3264,3264,0.13538461538461632
3265,3265,0.12769230769230688
3266,3266,0.1407692307692301
3267,3267,0.19615384615384812
3268,3268,0.2407692307692244
3269,3269,0.28692307692308106
3270,3270,0.3007692307692267
3271,3271,0.29076923076922867
3272,3272,0.29538461538462
3273,3273,0.3330769230769164
3274,3274,0.3361538461538487
3275,3275,0.323846153846155
3276,3276,0.2892307692307696
3277,3277,0.2669230769230708
